scopus_id,t,qit1_a,qit2_a,qit1_c,qit2_c
6503845768,2007,,,6.681,
6503845768,2008,,,1.49,
6503845768,2009,,,3.679,
6503845768,2010,,,6.24,
6503845768,2011,,,18.038,
6503846367,2000,,,28.727,
6503846367,2001,,,0.0,
6503846367,2002,,,36.58200000000001,
6503846367,2003,,,53.789,
6503846367,2004,,,49.458,
6503846367,2005,,,24.76,
6503846367,2006,,,57.45400000000001,
6503846367,2007,,,16.221,
6503846367,2008,,,5.167,
6503846367,2009,,,12.546,
6503846367,2010,,,3.972,
6503846367,2011,,,2.364,
6503864089,2004,0.0,,,
6503864089,2005,2.89,,,
6503864089,2006,4.84,,,
6503864089,2007,2.329,,,
6503864089,2008,0.795,1.5900000000000007,,
6503864089,2009,1.014,1.5900000000000007,,
6503864089,2010,0.0,1.5900000000000007,,
6503881649,2001,7.109999999999999,,,
6503881649,2002,9.621,,,
6503881649,2003,0.0,,,
6503881649,2004,0.0,,,
6503881649,2005,0.795,19.242,10.737,769.6799999999992
6503881649,2006,,38.348,3.2649999999999997,3259.5799999999967
6503881649,2007,,57.454,3.314,6233.758999999983
6503881649,2008,0.0,28.727,8.201,6061.396999999984
6503881649,2009,0.0,28.727,18.819,6808.29899999998
6503881649,2010,,,19.106,
6503881649,2011,,,13.792,
6503890838,2006,,,0.0,
6503890838,2007,,,9.553,
6503890838,2008,,,0.0,
6503890838,2009,,,0.0,
6503890838,2010,,,22.099,
6503890838,2011,,,9.553,
6503914029,1995,0.0,,,
6503914029,1996,9.142,,,
6503914029,1997,4.3549999999999995,,,
6503914029,1999,2.197,10.040000000000001,,401.60000000000025
6503914029,2000,0.0,10.040000000000001,,401.60000000000025
6503942308,2004,,,1.915,
6503942308,2005,,,4.035,
6503942308,2006,,,1.935,
6503942308,2007,,,10.891,
6503942308,2008,,,5.864,
6503942308,2009,,,5.8709999999999996,
6503942308,2010,,,6.481999999999999,
6503959750,2001,0.0,,,
6503959750,2002,1.046,,,
6503959750,2003,1.221,,,
6503959750,2004,0.0,,,
6503959750,2005,0.0,0.795,,
6503959750,2006,0.0,0.795,,
6503959750,2007,1.268,0.795,,
6503962938,1996,,,0.0,
6503962938,1997,,,0.0,
6503962938,1998,,,0.526,
6503962938,1999,,,3.98,
6503962938,2000,,,17.736,
6503962938,2001,,,21.130000000000003,
6503962938,2002,,,17.325,
6503962938,2003,,,27.875,
6503962938,2004,,,10.683,
6503962938,2005,,,40.058,
6503962938,2007,0.0,,,
6503962938,2008,0.0,,,
6503962938,2009,0.0,,,
6503962938,2011,1.137,6.534999999999998,,91.48999999999997
6503991869,2000,,,8.077,
6503991869,2001,,,0.907,
6503991869,2002,,,3.1999999999999997,
6503991869,2003,,,21.296,
6503991869,2004,,,20.901,
6503991869,2005,,,0.0,
6503991869,2006,,,31.241,
6503991907,1997,,,6.935,
6503991907,1998,,,0.907,
6503991907,1999,,,3.98,
6503991907,2000,,,16.286,
6503991907,2001,,,23.627000000000002,
6503991907,2002,,,14.227,
6503991907,2003,,,27.875,
6503991907,2004,,,10.683,
6503991907,2005,,,40.058,
6503992691,2000,1.194,,,
6503992691,2001,0.909,,,
6503992691,2002,0.0,,,
6503992691,2003,9.553,,,
6503992691,2004,,19.106,,171.95399999999998
6503992691,2005,0.0,19.106,,171.95399999999998
6503992691,2006,0.0,9.553,,171.95399999999998
6503994055,1996,,,22.402,
6503994055,1997,,,5.93,
6503994055,1998,,,4.824,
6503994055,1999,,,38.68,
6503994055,2000,,,42.393,
6503994055,2001,,,35.086,
6503994055,2002,,,21.913,
6503994055,2003,,,14.343,
6503994055,2004,4.002,,16.457,296.143
6503994055,2005,4.79,,1.64,257.931
6503994055,2006,5.9559999999999995,,25.564000000000004,365.9850000000001
6503994055,2007,,,110.20799999999998,
6503994055,2008,0.0,31.18,56.834,4271.659999999993
6503994055,2009,,27.900000000000002,149.98899999999995,8425.799999999954
6503994055,2010,9.553,55.800000000000004,179.42899999999995,7449.299999999966
6503994055,2011,0.0,47.79600000000001,129.82699999999997,5329.254000000015
6504004969,2001,2.772,,,
6504004969,2002,0.0,,,
6504004969,2003,0.0,,,
6504004969,2004,12.154,,,
6504004969,2005,7.939,2.3850000000000002,,
6504004969,2006,21.707,3.975,,
6504004969,2007,3.6159999999999997,4.7700000000000005,,
6504037600,2000,0.0,,,
6504037600,2001,0.0,,,
6504037600,2002,0.0,,,
6504037600,2003,4.648000000000001,,,
6504037600,2004,7.8629999999999995,57.318,,143.295
6504037600,2005,0.412,57.318,,143.295
6504037600,2006,19.242,47.765,,
6504062192,1996,43.30499999999999,,,
6504062192,1997,27.656,,,
6504062192,1998,6.146,,,
6504062192,1999,4.79,,,
6504062192,2000,14.997,9.621,,788.9219999999991
6504062192,2001,28.71,9.621,,548.3969999999996
6504062192,2002,23.726,9.621,,634.9859999999994
6504084590,1995,1.59,,,
6504084590,1996,6.1739999999999995,,,
6504084590,1997,23.146,,,
6504084590,1998,6.124,,,
6504084590,1999,42.05199999999999,0.795,,
6504084590,2000,17.978,1.59,,
6504084590,2001,7.624,1.59,,
6504102179,2005,,,0.0,
6504102179,2006,,,20.835,
6504102179,2007,,,3.756,
6504102179,2008,,,1.107,
6504102179,2009,,,21.631,
6504102179,2010,,,7.295,
6504102179,2011,,,5.465,
6504103759,2003,87.82999999999998,,,
6504103759,2004,67.67099999999999,,,
6504103759,2005,42.052,,,
6504103759,2006,16.05,,,
6504103759,2007,40.373,86.86999999999999,,2134.520000000005
6504103759,2008,74.196,64.86,,3653.779999999987
6504103759,2009,21.406,64.86,,4302.379999999984
6504117095,2007,2.843,,,
6504117095,2008,1.882,,,
6504117095,2009,9.621,,,
6504117095,2010,7.372,,,
6504117095,2011,2.843,33.504999999999995,,1547.931000000004
6504139320,2006,,,1.919,
6504139320,2007,,,0.0,
6504139320,2008,,,0.0,
6504139320,2009,,,3.314,
6504139320,2010,,,12.901,
6504139320,2011,,,29.973000000000003,
6504156119,1995,,,4.79,
6504156119,1996,,,0.0,
6504156119,1997,,,20.754,
6504156119,1998,,,6.273,
6504156119,1999,,,0.0,
6504156119,2000,,,3.853,
6504169475,2004,,,2.843,525.415
6504169475,2005,,,34.157,496.7559999999999
6504169475,2006,,,69.62400000000001,529.4539999999998
6504169475,2007,0.13,,9.553,
6504169475,2008,1.328,,102.795,1615.0679999999988
6504169475,2009,9.992,,33.483000000000004,1439.9040000000016
6504169475,2010,0.324,,19.52,
6504169475,2011,3.138,22.075,8.228,750.5500000000003
6504172004,1995,9.553,,,
6504172004,1996,0.0,,,
6504172004,1997,0.795,,,
6504172004,1999,0.822,2.0060000000000002,,
6504172004,2000,0.0,1.0030000000000001,,
6504172004,2001,4.675,1.0030000000000001,,
6504172004,2002,,,6.122,
6504172004,2003,,,9.823,
6504172004,2004,,,10.206999999999999,
6504172004,2005,,,10.09,
6504172004,2006,,,20.718,
6504172004,2007,,,11.181000000000001,
6504172004,2008,,,13.908999999999999,
6504177812,1997,,,0.0,
6504177812,1998,,,0.0,
6504177812,1999,,,0.0,
6504177812,2000,0.0,,0.548,
6504177812,2001,0.822,,1.798,
6504177812,2002,0.0,,0.208,
6504177812,2003,0.0,,0.0,
6504177812,2004,,0.795,,19.080000000000005
6504177812,2005,0.0,0.795,,19.080000000000005
6504177812,2006,5.367,0.795,,24.645000000000017
6504181644,1996,,,20.442,
6504181644,1997,,,1.07,
6504181644,1998,,,3.23,
6504181644,1999,,,25.488999999999997,
6504181644,2000,,,34.964,
6504181644,2001,,,1.9580000000000002,
6504181644,2002,,,21.682,
6504181644,2003,,,0.0,
6504181644,2004,,,2.961,
6504181644,2005,,,0.795,
6504181644,2006,,,0.795,
6504181644,2007,,,19.609,
6504181644,2008,,,0.0,
6504181644,2009,,,0.0,
6504181644,2010,,,3.7329999999999997,
6504181644,2011,,,1.59,
6504188995,2004,,,0.0,
6504188995,2005,,,0.0,
6504188995,2006,0.277,,0.979,
6504188995,2007,0.0,,0.0,
6504188995,2008,0.0,,22.068,
6504188995,2009,6.07,,0.127,
6504188995,2010,7.823,7.35,1.59,88.19999999999999
6504188995,2011,0.0,6.082,2.3850000000000002,54.738
6504210947,1997,8.417,,,
6504210947,1998,5.494999999999999,,,
6504210947,1999,0.919,,,
6504210947,2000,3.323,,,
6504210947,2001,7.504,2.3850000000000002,,
6504210947,2002,10.04,3.975,,
6504210947,2003,2.492,6.36,,
6504210947,2004,10.344999999999999,6.36,,
6504210947,2005,0.29500000000000004,3.18,,
6504216228,1995,,,1.509,
6504216228,1996,,,0.0,
6504216228,1997,,,3.863,
6504216228,1998,,,1.092,
6504216228,1999,,,2.0309999999999997,
6504245012,1996,,,1.216,
6504245012,1997,,,0.375,
6504245012,1998,,,0.0,
6504245012,1999,,,0.351,
6504245012,2000,,,0.0,
6504245012,2001,,,0.0,
6504245012,2002,,,0.798,
6504250417,1996,,,0.0,
6504250417,1997,,,2.843,
6504250417,1998,,,0.428,
6504250417,1999,,,0.795,
6504250417,2000,,,5.686,
6504250417,2001,,,0.843,
6504250417,2002,,,13.425999999999998,
6504250417,2003,,,20.255,
6504250417,2004,,,42.073,
6504250417,2005,,,55.595,
6504250417,2006,,,71.102,
6504250417,2007,,,13.0,
6504250417,2008,,,62.261,
6504250417,2009,,,64.343,
6504250417,2010,,,7.906,
6504250417,2011,,,10.068,
6504260136,2011,,,,21.565000000000005
6504268956,1999,0.0,,,
6504268956,2000,0.0,,13.896,
6504268956,2001,1.673,,16.861,
6504268956,2002,3.812,,29.832000000000004,
6504268956,2003,,9.621,39.727,163.55700000000002
6504268956,2004,0.0,9.621,28.798000000000002,173.17800000000003
6504268956,2005,0.0,9.621,60.666,173.17800000000003
6504268956,2006,,,35.882000000000005,2724.9660000000026
6504268956,2007,9.621,,,4464.305999999999
6504268956,2008,0.0,,,4241.591999999994
6504268956,2009,0.0,,,
6504268956,2010,0.0,,,
6504268956,2011,19.174,38.212,,993.5119999999998
6504273122,1996,0.0,,,
6504273122,1997,0.0,,,
6504273122,1998,0.0,,,
6504273122,1999,0.0,,,
6504273122,2000,,0.795,,
6504273122,2001,0.0,0.795,,
6504273122,2002,0.0,0.795,,
6504293496,2007,23.073999999999998,,27.065,
6504293496,2008,0.0,,36.367999999999995,
6504293496,2009,0.0,,29.517000000000003,
6504293496,2010,0.0,,28.573,
6504293496,2011,,57.919999999999995,38.348,
6504301183,1996,0.0,,,
6504301183,1997,9.553,,,
6504301183,1998,0.161,,,
6504301183,1999,0.161,,,
6504301183,2000,,0.795,,11.13
6504301183,2001,0.0,0.795,,26.23500000000002
6504301183,2002,0.0,0.795,,25.44000000000002
6504303084,1997,42.016999999999996,,,
6504303084,1998,50.096,,,
6504303084,1999,13.941,,,
6504303084,2000,13.05,,,
6504303084,2001,30.507,19.242,,519.5339999999997
6504303084,2002,28.390000000000004,96.21,,827.405999999999
6504303084,2003,56.92099999999999,96.21,,798.5429999999991
6504322889,2006,,,0.0,
6504322889,2007,,,0.795,
6504322889,2008,,,1.0030000000000001,
6504322889,2009,,,2.116,
6504322889,2010,,,2.587,
6504322889,2011,,,1.32,
6504343851,2005,,,0.0,
6504343851,2006,,,0.0,
6504343851,2007,,,0.0,
6504343851,2008,,,0.0,
6504343851,2009,,,2.533,
6504343851,2010,,,0.0,
6504343851,2011,,,0.0,
6504344391,2002,1.9049999999999998,,,
6504344391,2003,6.45,,,
6504344391,2004,6.146,,,
6504344391,2005,19.444999999999997,,,
6504344391,2006,0.199,3.044,,27.396
6504344391,2007,1.133,3.044,,51.74799999999998
6504344391,2008,0.322,2.533,,103.85300000000004
6504359617,1996,,,0.837,
6504359617,1997,,,5.686,
6504359617,1998,,,24.899,
6504359617,1999,,,30.045,
6504359617,2000,,,59.162,
6504359617,2001,,,73.93799999999999,
6504359617,2002,,,107.25799999999998,
6504359617,2003,9.553,,157.99399999999997,
6504359617,2004,3.853,,162.638,
6504359617,2005,6.273,,152.617,
6504359617,2006,0.0,,57.080999999999996,713.2120000000009
6504359617,2007,9.553,74.596,141.54999999999998,7217.163000000039
6504359617,2008,9.621,42.807,90.295,5022.687999999984
6504359617,2009,0.0,42.807,52.031000000000006,4423.389999999974
6504359617,2010,,,55.84700000000001,
6504359617,2011,,,12.011999999999999,
6504373294,1996,2.401,,,
6504373294,1997,1.4579999999999997,,,
6504373294,1998,3.675,,,
6504373294,1999,2.718,,,
6504373294,2000,2.832,0.795,,2.3850000000000002
6504373294,2001,3.725,0.795,,2.3850000000000002
6504373294,2002,3.7409999999999997,0.795,,2.3850000000000002
6504378988,2002,0.0,,,
6504378988,2003,0.0,,,
6504378988,2004,0.0,,,
6504378988,2005,0.0,,,
6504378988,2006,,1.602,,59.273999999999944
6504378988,2007,0.0,2.205,,149.94000000000003
6504378988,2008,0.0,2.811,,104.00700000000009
6504380725,2006,0.643,,,
6504380725,2008,0.269,,,
6504380725,2010,0.893,3.487,,
6504380725,2011,0.972,3.686,,
6504391941,1998,0.0,,,
6504391941,1999,9.621,,,
6504391941,2000,4.38,,,
6504391941,2001,0.0,,,
6504391941,2002,,2.843,,278.61399999999975
6504391941,2003,4.607,5.686,,272.9279999999997
6504391941,2004,7.624,5.686,,241.6549999999997
6504391941,2005,,,11.603,
6504391941,2006,,,8.174,
6504391941,2007,,,2.1879999999999997,
6504391941,2008,,,0.795,
6504391941,2009,,,18.819,
6504391941,2010,,,0.795,
6504391941,2011,,,0.0,
6504417475,2001,,,31.720000000000002,
6504417475,2002,,,0.0,
6504417475,2003,,,19.174,
6504417475,2004,,,29.300000000000004,
6504417475,2005,,,29.479000000000003,
6504417475,2006,,,3.853,
6504417475,2007,,,31.652,
6504417475,2008,,,26.180000000000003,
6504417475,2009,,,6.146,
6504417475,2010,,,9.621,
6504418638,1995,0.0,,,
6504418638,1996,0.0,,,
6504418638,1997,0.0,,,
6504418638,1999,0.0,0.795,,
6504418638,2000,0.0,0.795,,
6504427721,1995,,,0.0,
6504427721,1996,,,1.744,
6504427721,1997,,,0.288,
6504427721,1998,,,10.689,
6504427721,1999,,,0.0,
6504427721,2000,,,3.44,
6504427721,2001,,,0.0,
6504427721,2002,,,3.436,
6504443754,2007,,,1.508,
6504443754,2008,,,3.5439999999999996,
6504443754,2009,,,3.3710000000000004,
6504443754,2010,,,3.055,
6504443754,2011,,,10.132,
6504485462,2003,,,31.308,
6504485462,2004,,,13.459999999999999,
6504485462,2005,,,46.61,
6504485462,2006,,,30.091,
6504485462,2007,,,45.854000000000006,
6504485462,2008,,,61.592000000000006,
6504485462,2009,,,13.482000000000001,
6504497885,1996,0.0,,,
6504497885,1997,9.553,,,
6504497885,1998,0.161,,,
6504497885,1999,0.161,,,
6504497885,2000,,0.795,,11.13
6504497885,2001,0.0,0.795,,26.23500000000002
6504497885,2002,0.0,0.795,,25.44000000000002
6504511799,2005,0.0,,,
6504511799,2006,0.305,,,
6504511799,2007,0.0,,,
6504511799,2008,0.0,,,
6504511799,2009,0.742,1.593,,
6504511799,2010,0.0,3.108,,
6504511799,2011,4.287,8.486,,
6504530734,2003,,,0.0,
6504530734,2004,,,1.701,
6504530734,2005,,,0.0,
6504530734,2006,,,0.0,
6504530734,2007,,,5.066,
6504530734,2008,,,0.0,
6504530734,2009,,,1.928,
6504536871,1999,,,0.391,
6504536871,2000,,,0.0,
6504536871,2001,,,0.0,
6504536871,2002,,,1.9340000000000002,
6504536871,2003,,,13.726,
6504536871,2004,,,1.044,
6504536871,2005,,,0.29000000000000004,
6504540975,1999,,,0.0,
6504540975,2000,,,0.0,
6504540975,2001,,,7.706,
6504540975,2002,,,0.0,
6504540975,2003,,,19.383000000000003,
6504540975,2004,,,13.677,
6504540975,2005,,,0.0,
6504546876,1999,,,1.223,
6504546876,2000,,,3.812,
6504546876,2001,,,4.275,
6504546876,2002,,,0.0,
6504546876,2003,,,19.174,
6504546876,2004,,,0.0,
6504546876,2005,,,3.853,
6504561539,2000,6.008,,,
6504561539,2001,1.991,,,
6504561539,2002,1.651,,,
6504561539,2003,2.374,,,
6504561539,2004,14.047,3.975,,
6504561539,2005,0.848,2.3850000000000002,,
6504561539,2006,1.219,16.64,,
6504561539,2007,0.0,9.984,,
6504561539,2008,1.3860000000000001,13.312,,
6504562299,2007,,,0.433,
6504562299,2008,,,0.39699999999999996,
6504562299,2009,,,2.154,
6504562299,2010,,,0.0,
6504562299,2011,,,1.59,
6504564052,1995,0.0,,,
6504564052,1996,0.0,,,
6504564052,1997,0.58,,,
6504564052,1998,0.0,,,
6504564052,1999,0.0,0.795,,
6504581239,1999,,,0.0,
6504581239,2000,,,0.0,
6504581239,2001,,,0.0,
6504581239,2002,,,0.0,
6504581239,2003,,,30.968000000000004,
6504581239,2004,,,56.39200000000001,
6504581239,2005,,,13.399000000000001,
6504581239,2006,,,53.115,
6504581239,2007,,,76.91000000000001,
6504581239,2008,,,32.045,
6504581239,2009,,,34.662,
6504600051,1998,0.0,,,
6504600051,1999,0.206,,,
6504600051,2000,2.843,,,
6504600051,2001,0.0,,,
6504600051,2002,,4.28,,
6504600051,2003,1.345,2.14,,
6504600051,2004,2.108,2.14,,
6504602831,1995,,,0.0,
6504602831,1996,,,0.0,
6504602831,1997,,,0.0,
6504602831,1998,0.0,,9.553,
6504602831,1999,0.0,,0.0,
6504602831,2000,0.0,,10.6,
6504602831,2001,0.0,,0.0,
6504602831,2002,,9.654000000000002,0.9480000000000001,328.23599999999993
6504602831,2003,0.0,9.654000000000002,30.419000000000004,530.9699999999999
6504602831,2004,1.489,9.654000000000002,13.365,801.2819999999998
6504602831,2005,,,4.38,
6504604911,1997,0.0,,,
6504604911,1998,19.106,,19.106,
6504604911,1999,0.0,,0.0,
6504604911,2000,0.795,,0.795,
6504604911,2001,,1.59,,7.155
6504604911,2002,0.795,1.59,0.795,7.155
6504604911,2003,0.0,0.795,0.0,10.335
6504604911,2004,,,0.0,
6504636390,2007,0.388,,,
6504636390,2008,0.0,,,
6504636390,2009,0.0,,,
6504636390,2010,0.0,,,
6504636390,2011,,0.7949999999999999,,
6504646918,1998,9.553,,,
6504646918,1999,0.0,,,
6504646918,2000,0.195,,0.0,
6504646918,2001,0.795,,0.0,
6504646918,2002,0.99,7.599,5.053999999999999,222.90399999999957
6504646918,2003,12.292,7.599,1.4300000000000002,298.89399999999966
6504646918,2004,0.0,6.656,15.239,412.671999999999
6504646918,2005,0.0,3.328,32.513,
6504646918,2006,0.0,3.328,26.595,
6504646918,2007,,,42.05,
6504647600,2004,0.0,,,
6504647600,2005,0.0,,,
6504647600,2006,0.424,,,
6504647600,2007,0.0,,,
6504647600,2008,0.0,0.795,,
6504647600,2009,0.216,0.795,,
6504647600,2010,0.0,0.795,,
6504650193,2002,,,132.051,
6504650193,2003,,,142.03799999999998,
6504650193,2004,,,129.595,
6504650193,2005,,,41.257,
6504650193,2006,,,28.659000000000002,
6504650193,2007,,,33.716,
6504650193,2008,,,120.89399999999998,
6504664785,1995,,,0.0,
6504664785,1996,,,0.0,
6504664785,1997,,,1.59,
6504664785,1998,,,0.428,
6504664785,1999,,,10.600000000000001,
6504682811,2000,0.0,,,
6504682811,2001,0.0,,,
6504682811,2002,0.0,,,
6504682811,2003,0.0,,,
6504682811,2004,,0.795,,43.72500000000006
6504682811,2005,0.0,0.795,,30.21000000000003
6504682811,2006,0.0,0.795,,15.105
6504693832,1997,,,3.0580000000000003,
6504693832,1998,,,0.41,
6504693832,1999,,,0.41,
6504693832,2000,,,4.56,
6504693832,2001,,,25.566000000000003,
6504693832,2002,,,44.468,
6504693832,2003,,,5.675,
6504693832,2004,,,26.053000000000004,
6504693832,2005,,,13.474,
6504693832,2006,,,45.092,
6504693832,2007,,,27.141,
6504693832,2008,,,15.826,
6504696441,1999,0.0,,,
6504696441,2000,0.0,,,
6504696441,2001,1.345,,,
6504696441,2002,0.0,,,
6504696441,2003,0.248,0.795,,
6504696441,2004,0.368,0.795,0.153,
6504696441,2005,0.133,0.795,0.28,
6504696441,2006,,,1.915,
6504696441,2007,,,1.2249999999999999,
6504696441,2008,,,2.746,
6504696441,2009,,,0.0,
6504696441,2010,,,2.302,
6504701870,2000,,,0.0,
6504701870,2001,,,0.822,
6504701870,2002,,,0.0,
6504701870,2003,,,1.928,
6504701870,2004,,,15.826,
6504701870,2005,,,18.723,
6504701870,2006,,,15.001000000000001,
6504701870,2007,,,9.621,
6504709652,2004,,,0.0,
6504709652,2005,,,3.638,
6504709652,2006,,,4.38,
6504709652,2007,,,0.0,
6504709652,2008,,,33.243,
6504709652,2009,,,0.0,
6504709652,2010,,,0.0,
6504713225,2001,,,12.73,
6504713225,2002,,,9.828,
6504713225,2003,,,2.772,
6504713225,2004,,,1.595,
6504713225,2005,,,5.066,
6504713225,2006,,,0.0,
6504713225,2007,,,2.698,
6504717037,2007,1.928,,,
6504717037,2008,3.604,,,
6504717037,2009,7.939,,,
6504717037,2010,18.092,,,
6504717037,2011,10.064,2.533,,
6504724478,1996,,,0.0,
6504724478,1997,,,3.853,
6504724478,1998,,,0.41,
6504724478,1999,,,9.621,
6504724478,2000,,,20.597,
6504724478,2001,,,0.0,
6504724478,2002,,,0.0,
6504724678,2000,7.1259999999999994,,,
6504724678,2001,0.0,,,
6504724678,2002,0.419,,,
6504724678,2003,1.245,,,
6504724678,2004,,9.621,,144.315
6504724678,2005,0.266,9.621,,423.3239999999998
6504724678,2006,0.5650000000000001,9.621,,423.3239999999998
6504737304,2003,0.0,,,
6504737304,2004,0.59,,,
6504737304,2005,0.0,,,
6504737304,2006,0.0,,,
6504737304,2007,,3.644,,145.7600000000001
6504737304,2008,0.0,3.644,,94.74400000000003
6504737304,2009,1.928,2.5330000000000004,,43.061000000000014
6504739339,1999,,,2.523,
6504739339,2000,,,0.684,
6504739339,2001,,,1.984,
6504739339,2002,,,2.529,
6504739339,2003,,,1.8330000000000002,
6504739339,2004,,,4.561,37.995000000000005
6504739339,2005,,,0.243,15.197999999999999
6504739339,2006,,,,43.06100000000001
6504741791,2000,,,0.0,
6504741791,2001,,,0.0,
6504741791,2002,,,0.0,
6504741791,2003,,,0.795,
6504741791,2004,,,1.88,
6504741791,2005,,,3.816,
6504741791,2006,0.0,,1.758,
6504741791,2007,0.0,,1.081,
6504741791,2008,0.0,,1.768,
6504741791,2009,0.0,,6.578,
6504741791,2010,3.314,3.271,15.787,104.67200000000001
6504741791,2011,0.795,3.271,3.67,206.0729999999997
6504741864,1997,0.153,,,
6504741864,1998,0.0,,,
6504741864,1999,0.0,,,
6504741864,2000,0.306,,,
6504741864,2001,,0.795,,
6504741864,2002,1.958,0.795,,
6504741864,2003,0.576,0.795,,
6504749684,2001,10.385,,,
6504749684,2002,20.759,,,
6504749684,2003,20.714,,,
6504749684,2004,5.894,,,
6504749684,2005,48.712,22.26,,74.73000000000009
6504749684,2006,25.242,27.03,,57.24000000000005
6504749684,2007,24.416,27.03,,57.24000000000005
6504751685,2000,,,0.0,
6504751685,2001,,,0.0,
6504751685,2002,,,0.0,
6504751685,2003,,,0.32,
6504751685,2004,,,5.686,
6504751685,2005,,,3.275,
6504751685,2006,,,0.0,
6504751685,2007,,,0.0,
6504751685,2008,,,0.375,
6504751685,2009,,,0.0,
6504751685,2010,,,1.59,
6504751685,2011,,,0.388,
6504768271,2006,,,22.881,
6504768271,2007,,,17.245,
6504768271,2008,,,30.970000000000002,
6504768271,2009,,,4.321,
6504768271,2010,,,49.790000000000006,
6504768271,2011,,,21.904999999999998,
6504776362,2006,0.62,,,
6504776362,2007,0.0,,24.231,
6504776362,2008,0.0,,19.174,
6504776362,2009,27.577,,12.546,
6504776362,2010,36.413000000000004,203.98200000000003,38.061,7513.337000000022
6504776362,2011,2.843,237.97900000000004,27.457,8465.253000000022
6504783203,2003,,,0.0,
6504783203,2004,,,0.795,
6504783203,2005,,,1.333,
6504783203,2006,,,1.337,
6504783203,2007,,,1.617,
6504783203,2008,,,2.3850000000000002,
6504783203,2009,,,1.662,
6504784650,1999,0.0,,,
6504784650,2000,0.0,,0.0,
6504784650,2001,0.0,,0.236,
6504784650,2002,0.0,,0.0,
6504784650,2003,,9.553,0.0,773.7929999999999
6504784650,2004,11.873,9.553,20.416000000000004,745.1339999999999
6504784650,2005,6.146,13.828000000000001,5.923,829.679999999999
6504784650,2006,,,63.84900000000001,
6504784650,2007,,,41.363,
6504784650,2008,,,108.895,
6504784650,2009,,,44.669,
6504784650,2010,,,47.82900000000001,
6504784650,2011,,,92.957,
6504787707,1995,,,1.484,
6504787707,1996,,,2.199,
6504787707,1997,,,3.153,
6504787707,1998,,,1.146,
6504787707,1999,,,0.112,
6504793319,1996,,,13.734,
6504793319,1997,,,20.754,
6504793319,1998,,,2.533,
6504793319,1999,,,6.984,
6504793319,2000,,,25.515,
6504793319,2001,,,0.0,
6504793319,2002,,,0.277,
6504801336,1996,0.0,,,
6504801336,1997,0.0,,,
6504801336,1998,1.267,,,
6504801336,1999,0.907,,,
6504801336,2000,9.553,1.59,,10.335
6504801336,2001,0.0,1.59,,6.36
6504801336,2002,0.0,1.59,,6.36
6504824081,1999,6.104,,,
6504824081,2000,2.169,,,
6504824081,2001,0.0,,,
6504824081,2002,2.772,,,
6504824081,2003,7.125,2.533,,
6504824081,2004,4.699999999999999,2.533,,
6504824081,2005,9.254999999999999,2.533,,
6505452626,2003,4.513999999999999,,,
6505452626,2004,2.79,,,
6505452626,2005,1.106,,,
6505452626,2006,8.918,,,
6505452626,2007,,6.404,,
6505452626,2008,0.916,6.196,,6.196
6505452626,2009,0.936,6.196,,6.196
6505458682,1999,4.0169999999999995,,,
6505458682,2000,0.0,,,
6505458682,2001,1.26,,1.26,
6505458682,2002,2.257,,2.257,
6505458682,2003,,5.066,0.0,
6505458682,2004,0.0,2.533,1.137,
6505458682,2005,0.795,7.599,3.862,
6505458682,2006,,,2.425,
6505458682,2007,,,1.484,
6505484792,2005,6.574,,,
6505484792,2006,11.136,,2.7430000000000003,
6505484792,2007,9.879000000000001,,0.0,
6505484792,2008,13.316,,0.0,
6505484792,2009,0.232,17.41,0.795,59.193999999999996
6505484792,2010,12.444999999999999,17.41,6.481,128.834
6505484792,2011,2.257,8.529,0.0,73.91800000000005
6505488396,1998,1.928,,,
6505488396,1999,4.393,,,
6505488396,2000,0.0,,,
6505488396,2001,0.0,,,
6505488396,2002,,0.795,,
6505488396,2003,0.0,0.795,,
6505488396,2004,2.437,0.795,,
6505488396,2005,0.0,,,
6505488396,2006,1.59,,,
6505488396,2007,0.121,,,
6505488396,2008,0.0,3.975,,
6505488396,2009,0.0,0.795,,
6505488396,2010,0.0,2.714,,
6505488396,2011,,3.509,,
6505490668,2006,0.0,,,
6505490668,2007,0.0,,,
6505490668,2008,0.0,,,
6505490668,2009,0.795,,,
6505490668,2010,,3.404,,333.5919999999997
6505490668,2011,1.702,3.404,,357.4199999999997
6505493534,1996,,,0.0,
6505493534,1997,,,0.0,
6505493534,1998,,,20.866,
6505493534,1999,,,3.987,
6505493534,2000,0.0,,36.433,
6505493534,2001,9.621,,68.56299999999999,
6505493534,2002,12.546,,138.72400000000002,
6505493534,2003,0.0,,178.91400000000004,
6505493534,2004,5.84,9.621,284.298,538.7759999999996
6505493534,2005,11.381,57.522,273.84000000000003,6039.809999999994
6505493534,2006,0.0,57.522,493.40599999999995,6078.157999999994
6505493534,2007,49.101000000000006,57.59,521.0959999999999,13389.67500000003
6505493534,2008,42.852,57.59,381.65099999999995,7141.160000000014
6505493534,2009,20.645,57.522,475.0660000000001,6001.461999999994
6505493534,2010,8.215,,245.82899999999995,
6505493534,2011,17.453,259.155,352.149,11086.075000000024
6505530690,1997,9.897,,,
6505530690,1998,20.866,,1.814,
6505530690,1999,5.915,,0.0,
6505530690,2000,0.0,,28.727,
6505530690,2001,,28.863,0.0,731.1959999999992
